LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN4809700000000,48,097,"Cooke County, TX",2016,,"18,882     ","18,133     ",749     ,4.0     
CN4809900000000,48,099,"Coryell County, TX",2016,,"24,373     ","23,236     ","1,137     ",4.7     
CN4810100000000,48,101,"Cottle County, TX",2016,,525     ,498     ,27     ,5.1     
CN4810300000000,48,103,"Crane County, TX",2016,,"1,703     ","1,557     ",146     ,8.6     
CN4810500000000,48,105,"Crockett County, TX",2016,,"1,733     ","1,603     ",130     ,7.5     
CN4810700000000,48,107,"Crosby County, TX",2016,,"2,616     ","2,502     ",114     ,4.4     
CN4810900000000,48,109,"Culberson County, TX",2016,,998     ,957     ,41     ,4.1     
CN4811100000000,48,111,"Dallam County, TX",2016,,"3,993     ","3,904     ",89     ,2.2     
CN4811300000000,48,113,"Dallas County, TX",2016,,"1,296,256     ","1,244,191     ","52,065     ",4.0     
CN4811500000000,48,115,"Dawson County, TX",2016,,"4,632     ","4,400     ",232     ,5.0     
CN4811700000000,48,117,"Deaf Smith County, TX",2016,,"8,594     ","8,326     ",268     ,3.1     
CN4811900000000,48,119,"Delta County, TX",2016,,"2,602     ","2,503     ",99     ,3.8     
CN4812100000000,48,121,"Denton County, TX",2016,,"451,157     ","435,696     ","15,461     ",3.4     
CN4812300000000,48,123,"DeWitt County, TX",2016,,"9,482     ","8,964     ",518     ,5.5     
CN4812500000000,48,125,"Dickens County, TX",2016,,690     ,656     ,34     ,4.9     
CN4812700000000,48,127,"Dimmit County, TX",2016,,"6,227     ","5,784     ",443     ,7.1     
CN4812900000000,48,129,"Donley County, TX",2016,,"1,554     ","1,491     ",63     ,4.1     
CN4813100000000,48,131,"Duval County, TX",2016,,"4,875     ","4,343     ",532     ,10.9     
CN4813300000000,48,133,"Eastland County, TX",2016,,"7,406     ","7,004     ",402     ,5.4     
CN4813500000000,48,135,"Ector County, TX",2016,,"76,073     ","71,239     ","4,834     ",6.4     
CN4813700000000,48,137,"Edwards County, TX",2016,,865     ,825     ,40     ,4.6     
CN4813900000000,48,139,"Ellis County, TX",2016,,"84,838     ","81,663     ","3,175     ",3.7     
CN4814100000000,48,141,"El Paso County, TX",2016,,"349,153     ","331,902     ","17,251     ",4.9     
CN4814300000000,48,143,"Erath County, TX",2016,,"20,196     ","19,377     ",819     ,4.1     
CN4814500000000,48,145,"Falls County, TX",2016,,"6,598     ","6,308     ",290     ,4.4     
CN4814700000000,48,147,"Fannin County, TX",2016,,"15,739     ","15,147     ",592     ,3.8     
CN4814900000000,48,149,"Fayette County, TX",2016,,"12,468     ","12,013     ",455     ,3.6     
CN4815100000000,48,151,"Fisher County, TX",2016,,"1,756     ","1,681     ",75     ,4.3     
CN4815300000000,48,153,"Floyd County, TX",2016,,"2,733     ","2,595     ",138     ,5.0     
CN4815500000000,48,155,"Foard County, TX",2016,,539     ,519     ,20     ,3.7     
CN4815700000000,48,157,"Fort Bend County, TX",2016,,"366,246     ","347,950     ","18,296     ",5.0     
CN4815900000000,48,159,"Franklin County, TX",2016,,"4,502     ","4,281     ",221     ,4.9     
CN4816100000000,48,161,"Freestone County, TX",2016,,"6,857     ","6,399     ",458     ,6.7     
CN4816300000000,48,163,"Frio County, TX",2016,,"8,765     ","8,338     ",427     ,4.9     
CN4816500000000,48,165,"Gaines County, TX",2016,,"9,166     ","8,825     ",341     ,3.7     
CN4816700000000,48,167,"Galveston County, TX",2016,,"159,820     ","151,306     ","8,514     ",5.3     
CN4816900000000,48,169,"Garza County, TX",2016,,"2,127     ","2,044     ",83     ,3.9     
CN4817100000000,48,171,"Gillespie County, TX",2016,,"12,972     ","12,604     ",368     ,2.8     
CN4817300000000,48,173,"Glasscock County, TX",2016,,747     ,718     ,29     ,3.9     
CN4817500000000,48,175,"Goliad County, TX",2016,,"3,312     ","3,120     ",192     ,5.8     
CN4817700000000,48,177,"Gonzales County, TX",2016,,"9,553     ","9,149     ",404     ,4.2     
CN4817900000000,48,179,"Gray County, TX",2016,,"8,470     ","7,887     ",583     ,6.9     
CN4818100000000,48,181,"Grayson County, TX",2016,,"61,095     ","58,744     ","2,351     ",3.8     
CN4818300000000,48,183,"Gregg County, TX",2016,,"58,251     ","54,711     ","3,540     ",6.1     
CN4818500000000,48,185,"Grimes County, TX",2016,,"11,032     ","10,304     ",728     ,6.6     
CN4818700000000,48,187,"Guadalupe County, TX",2016,,"75,830     ","73,109     ","2,721     ",3.6     
CN4818900000000,48,189,"Hale County, TX",2016,,"12,567     ","11,862     ",705     ,5.6     
CN4819100000000,48,191,"Hall County, TX",2016,,"1,164     ","1,086     ",78     ,6.7     
CN4819300000000,48,193,"Hamilton County, TX",2016,,"3,593     ","3,417     ",176     ,4.9     
CN4819500000000,48,195,"Hansford County, TX",2016,,"2,940     ","2,848     ",92     ,3.1     
CN4819700000000,48,197,"Hardeman County, TX",2016,,"1,621     ","1,558     ",63     ,3.9     
CN4819900000000,48,199,"Hardin County, TX",2016,,"25,113     ","23,586     ","1,527     ",6.1     
CN4820100000000,48,201,"Harris County, TX",2016,,"2,246,239     ","2,126,642     ","119,597     ",5.3     
CN4820300000000,48,203,"Harrison County, TX",2016,,"29,895     ","28,100     ","1,795     ",6.0     
CN4820500000000,48,205,"Hartley County, TX",2016,,"2,954     ","2,895     ",59     ,2.0     
CN4820700000000,48,207,"Haskell County, TX",2016,,"2,504     ","2,398     ",106     ,4.2     
CN4820900000000,48,209,"Hays County, TX",2016,,"104,691     ","101,202     ","3,489     ",3.3     
CN4821100000000,48,211,"Hemphill County, TX",2016,,"2,111     ","2,032     ",79     ,3.7     
CN4821300000000,48,213,"Henderson County, TX",2016,,"35,321     ","33,670     ","1,651     ",4.7     
CN4821500000000,48,215,"Hidalgo County, TX",2016,,"336,469     ","310,204     ","26,265     ",7.8     
CN4821700000000,48,217,"Hill County, TX",2016,,"15,778     ","15,083     ",695     ,4.4     
CN4821900000000,48,219,"Hockley County, TX",2016,,"11,151     ","10,634     ",517     ,4.6     
CN4822100000000,48,221,"Hood County, TX",2016,,"25,222     ","24,036     ","1,186     ",4.7     
CN4822300000000,48,223,"Hopkins County, TX",2016,,"17,293     ","16,604     ",689     ,4.0     
CN4822500000000,48,225,"Houston County, TX",2016,,"10,045     ","9,582     ",463     ,4.6     
CN4822700000000,48,227,"Howard County, TX",2016,,"13,188     ","12,459     ",729     ,5.5     
CN4822900000000,48,229,"Hudspeth County, TX",2016,,"1,539     ","1,447     ",92     ,6.0     
CN4823100000000,48,231,"Hunt County, TX",2016,,"40,441     ","38,711     ","1,730     ",4.3     
CN4823300000000,48,233,"Hutchinson County, TX",2016,,"9,617     ","9,076     ",541     ,5.6     
CN4823500000000,48,235,"Irion County, TX",2016,,778     ,753     ,25     ,3.2     
CN4823700000000,48,237,"Jack County, TX",2016,,"3,848     ","3,658     ",190     ,4.9     
CN4823900000000,48,239,"Jackson County, TX",2016,,"7,262     ","6,922     ",340     ,4.7     
CN4824100000000,48,241,"Jasper County, TX",2016,,"13,441     ","12,411     ","1,030     ",7.7     
CN4824300000000,48,243,"Jeff Davis County, TX",2016,,"1,071     ","1,040     ",31     ,2.9     
CN4824500000000,48,245,"Jefferson County, TX",2016,,"107,298     ","99,789     ","7,509     ",7.0     
CN4824700000000,48,247,"Jim Hogg County, TX",2016,,"1,940     ","1,755     ",185     ,9.5     
CN4824900000000,48,249,"Jim Wells County, TX",2016,,"17,429     ","15,592     ","1,837     ",10.5     
CN4825100000000,48,251,"Johnson County, TX",2016,,"75,904     ","72,600     ","3,304     ",4.4     
CN4825300000000,48,253,"Jones County, TX",2016,,"5,614     ","5,289     ",325     ,5.8     
CN4825500000000,48,255,"Karnes County, TX",2016,,"6,266     ","5,960     ",306     ,4.9     
CN4825700000000,48,257,"Kaufman County, TX",2016,,"57,813     ","55,625     ","2,188     ",3.8     
CN4825900000000,48,259,"Kendall County, TX",2016,,"20,309     ","19,661     ",648     ,3.2     
CN4826100000000,48,261,"Kenedy County, TX",2016,,217     ,207     ,10     ,4.6     
CN4826300000000,48,263,"Kent County, TX",2016,,469     ,455     ,14     ,3.0     
CN4826500000000,48,265,"Kerr County, TX",2016,,"21,320     ","20,554     ",766     ,3.6     
CN4826700000000,48,267,"Kimble County, TX",2016,,"1,949     ","1,875     ",74     ,3.8     
CN4826900000000,48,269,"King County, TX",2016,,177     ,170     ,7     ,4.0     
CN4827100000000,48,271,"Kinney County, TX",2016,,"1,154     ","1,087     ",67     ,5.8     
CN4827300000000,48,273,"Kleberg County, TX",2016,,"14,083     ","13,138     ",945     ,6.7     
CN4827500000000,48,275,"Knox County, TX",2016,,"1,556     ","1,490     ",66     ,4.2     
CN4827700000000,48,277,"Lamar County, TX",2016,,"23,186     ","22,114     ","1,072     ",4.6     
CN4827900000000,48,279,"Lamb County, TX",2016,,"5,238     ","4,898     ",340     ,6.5     
CN4828100000000,48,281,"Lampasas County, TX",2016,,"9,145     ","8,765     ",380     ,4.2     
CN4828300000000,48,283,"La Salle County, TX",2016,,"3,879     ","3,679     ",200     ,5.2     
CN4828500000000,48,285,"Lavaca County, TX",2016,,"8,726     ","8,358     ",368     ,4.2     
CN4828700000000,48,287,"Lee County, TX",2016,,"9,266     ","8,917     ",349     ,3.8     
CN4828900000000,48,289,"Leon County, TX",2016,,"6,499     ","6,079     ",420     ,6.5     
CN4829100000000,48,291,"Liberty County, TX",2016,,"31,480     ","29,115     ","2,365     ",7.5     
CN4829300000000,48,293,"Limestone County, TX",2016,,"8,311     ","7,846     ",465     ,5.6     
CN4829500000000,48,295,"Lipscomb County, TX",2016,,"1,649     ","1,576     ",73     ,4.4     
CN4829700000000,48,297,"Live Oak County, TX",2016,,"5,194     ","4,886     ",308     ,5.9     
CN4829900000000,48,299,"Llano County, TX",2016,,"8,278     ","7,933     ",345     ,4.2     
CN4830100000000,48,301,"Loving County, TX",2016,,86     ,82     ,4     ,4.7     
CN4830300000000,48,303,"Lubbock County, TX",2016,,"153,290     ","148,099     ","5,191     ",3.4     
CN4830500000000,48,305,"Lynn County, TX",2016,,"2,725     ","2,617     ",108     ,4.0     
CN4830700000000,48,307,"McCulloch County, TX",2016,,"3,703     ","3,537     ",166     ,4.5     
CN4830900000000,48,309,"McLennan County, TX",2016,,"115,893     ","111,313     ","4,580     ",4.0     
CN4831100000000,48,311,"McMullen County, TX",2016,,860     ,842     ,18     ,2.1     
CN4831300000000,48,313,"Madison County, TX",2016,,"4,760     ","4,518     ",242     ,5.1     
CN4831500000000,48,315,"Marion County, TX",2016,,"4,334     ","4,030     ",304     ,7.0     
CN4831700000000,48,317,"Martin County, TX",2016,,"2,478     ","2,369     ",109     ,4.4     
CN4831900000000,48,319,"Mason County, TX",2016,,"1,787     ","1,723     ",64     ,3.6     
CN4832100000000,48,321,"Matagorda County, TX",2016,,"16,851     ","15,620     ","1,231     ",7.3     
CN4832300000000,48,323,"Maverick County, TX",2016,,"24,190     ","21,474     ","2,716     ",11.2     
CN4832500000000,48,325,"Medina County, TX",2016,,"20,953     ","20,031     ",922     ,4.4     
CN4832700000000,48,327,"Menard County, TX",2016,,816     ,779     ,37     ,4.5     
CN4832900000000,48,329,"Midland County, TX",2016,,"84,892     ","81,155     ","3,737     ",4.4     
CN4833100000000,48,331,"Milam County, TX",2016,,"10,250     ","9,721     ",529     ,5.2     
CN4833300000000,48,333,"Mills County, TX",2016,,"1,920     ","1,841     ",79     ,4.1     
CN4833500000000,48,335,"Mitchell County, TX",2016,,"2,604     ","2,422     ",182     ,7.0     
CN4833700000000,48,337,"Montague County, TX",2016,,"9,015     ","8,569     ",446     ,4.9     
CN4833900000000,48,339,"Montgomery County, TX",2016,,"265,406     ","252,409     ","12,997     ",4.9     
CN4834100000000,48,341,"Moore County, TX",2016,,"11,173     ","10,842     ",331     ,3.0     
CN4834300000000,48,343,"Morris County, TX",2016,,"4,884     ","4,350     ",534     ,10.9     
CN4834500000000,48,345,"Motley County, TX",2016,,507     ,489     ,18     ,3.6     
CN4834700000000,48,347,"Nacogdoches County, TX",2016,,"28,658     ","27,317     ","1,341     ",4.7     
CN4834900000000,48,349,"Navarro County, TX",2016,,"22,726     ","21,776     ",950     ,4.2     
CN4835100000000,48,351,"Newton County, TX",2016,,"5,342     ","4,919     ",423     ,7.9     
CN4835300000000,48,353,"Nolan County, TX",2016,,"6,852     ","6,523     ",329     ,4.8     
CN4835500000000,48,355,"Nueces County, TX",2016,,"167,447     ","158,022     ","9,425     ",5.6     
CN4835700000000,48,357,"Ochiltree County, TX",2016,,"4,654     ","4,410     ",244     ,5.2     
CN4835900000000,48,359,"Oldham County, TX",2016,,907     ,880     ,27     ,3.0     
CN4836100000000,48,361,"Orange County, TX",2016,,"37,284     ","34,786     ","2,498     ",6.7     
CN4836300000000,48,363,"Palo Pinto County, TX",2016,,"13,227     ","12,504     ",723     ,5.5     
CN4836500000000,48,365,"Panola County, TX",2016,,"10,211     ","9,480     ",731     ,7.2     
CN4836700000000,48,367,"Parker County, TX",2016,,"61,160     ","58,675     ","2,485     ",4.1     
CN4836900000000,48,369,"Parmer County, TX",2016,,"4,939     ","4,815     ",124     ,2.5     
CN4837100000000,48,371,"Pecos County, TX",2016,,"6,484     ","6,103     ",381     ,5.9     
CN4837300000000,48,373,"Polk County, TX",2016,,"17,349     ","16,253     ","1,096     ",6.3     
CN4837500000000,48,375,"Potter County, TX",2016,,"56,055     ","54,180     ","1,875     ",3.3     
CN4837700000000,48,377,"Presidio County, TX",2016,,"3,073     ","2,745     ",328     ,10.7     
CN4837900000000,48,379,"Rains County, TX",2016,,"5,544     ","5,322     ",222     ,4.0     
CN4838100000000,48,381,"Randall County, TX",2016,,"70,531     ","68,451     ","2,080     ",2.9     
CN4838300000000,48,383,"Reagan County, TX",2016,,"1,698     ","1,593     ",105     ,6.2     
CN4838500000000,48,385,"Real County, TX",2016,,"1,039     ",980     ,59     ,5.7     
CN4838700000000,48,387,"Red River County, TX",2016,,"5,022     ","4,733     ",289     ,5.8     
CN4838900000000,48,389,"Reeves County, TX",2016,,"6,023     ","5,703     ",320     ,5.3     
CN4839100000000,48,391,"Refugio County, TX",2016,,"3,130     ","2,923     ",207     ,6.6     
CN4839300000000,48,393,"Roberts County, TX",2016,,441     ,421     ,20     ,4.5     
CN4839500000000,48,395,"Robertson County, TX",2016,,"7,242     ","6,876     ",366     ,5.1     
CN4839700000000,48,397,"Rockwall County, TX",2016,,"47,263     ","45,608     ","1,655     ",3.5     
CN4839900000000,48,399,"Runnels County, TX",2016,,"4,639     ","4,456     ",183     ,3.9     
CN4840100000000,48,401,"Rusk County, TX",2016,,"22,334     ","21,032     ","1,302     ",5.8     
CN4840300000000,48,403,"Sabine County, TX",2016,,"3,477     ","3,151     ",326     ,9.4     
CN4840500000000,48,405,"San Augustine County, TX",2016,,"2,798     ","2,548     ",250     ,8.9     
CN4840700000000,48,407,"San Jacinto County, TX",2016,,"11,406     ","10,691     ",715     ,6.3     
CN4840900000000,48,409,"San Patricio County, TX",2016,,"30,554     ","28,275     ","2,279     ",7.5     
CN4841100000000,48,411,"San Saba County, TX",2016,,"2,443     ","2,360     ",83     ,3.4     
CN4841300000000,48,413,"Schleicher County, TX",2016,,"1,418     ","1,344     ",74     ,5.2     
CN4841500000000,48,415,"Scurry County, TX",2016,,"7,394     ","6,959     ",435     ,5.9     
CN4841700000000,48,417,"Shackelford County, TX",2016,,"1,874     ","1,802     ",72     ,3.8     
CN4841900000000,48,419,"Shelby County, TX",2016,,"10,935     ","10,279     ",656     ,6.0     
CN4842100000000,48,421,"Sherman County, TX",2016,,"1,348     ","1,309     ",39     ,2.9     
CN4842300000000,48,423,"Smith County, TX",2016,,"105,252     ","100,495     ","4,757     ",4.5     
CN4842500000000,48,425,"Somervell County, TX",2016,,"4,124     ","3,926     ",198     ,4.8     
CN4842700000000,48,427,"Starr County, TX",2016,,"26,299     ","22,789     ","3,510     ",13.3     
CN4842900000000,48,429,"Stephens County, TX",2016,,"4,010     ","3,799     ",211     ,5.3     
CN4843100000000,48,431,"Sterling County, TX",2016,,669     ,643     ,26     ,3.9     
CN4843300000000,48,433,"Stonewall County, TX",2016,,639     ,611     ,28     ,4.4     
CN4843500000000,48,435,"Sutton County, TX",2016,,"1,588     ","1,462     ",126     ,7.9     
CN4843700000000,48,437,"Swisher County, TX",2016,,"2,710     ","2,595     ",115     ,4.2     
CN4843900000000,48,439,"Tarrant County, TX",2016,,"1,009,291     ","969,161     ","40,130     ",4.0     
CN4844100000000,48,441,"Taylor County, TX",2016,,"63,183     ","60,821     ","2,362     ",3.7     
CN4844300000000,48,443,"Terrell County, TX",2016,,405     ,389     ,16     ,4.0     
CN4844500000000,48,445,"Terry County, TX",2016,,"5,341     ","5,086     ",255     ,4.8     
CN4844700000000,48,447,"Throckmorton County, TX",2016,,742     ,716     ,26     ,3.5     
CN4844900000000,48,449,"Titus County, TX",2016,,"12,855     ","12,063     ",792     ,6.2     
CN4845100000000,48,451,"Tom Green County, TX",2016,,"54,152     ","51,729     ","2,423     ",4.5     
CN4845300000000,48,453,"Travis County, TX",2016,,"676,998     ","655,491     ","21,507     ",3.2     
CN4845500000000,48,455,"Trinity County, TX",2016,,"5,472     ","5,140     ",332     ,6.1     
CN4845700000000,48,457,"Tyler County, TX",2016,,"7,200     ","6,675     ",525     ,7.3     
CN4845900000000,48,459,"Upshur County, TX",2016,,"17,862     ","16,718     ","1,144     ",6.4     
CN4846100000000,48,461,"Upton County, TX",2016,,"1,578     ","1,494     ",84     ,5.3     
CN4846300000000,48,463,"Uvalde County, TX",2016,,"11,786     ","11,161     ",625     ,5.3     
CN4846500000000,48,465,"Val Verde County, TX",2016,,"20,102     ","18,847     ","1,255     ",6.2     
CN4846700000000,48,467,"Van Zandt County, TX",2016,,"24,809     ","23,741     ","1,068     ",4.3     
CN4846900000000,48,469,"Victoria County, TX",2016,,"43,635     ","41,270     ","2,365     ",5.4     
CN4847100000000,48,471,"Walker County, TX",2016,,"23,743     ","22,499     ","1,244     ",5.2     
CN4847300000000,48,473,"Waller County, TX",2016,,"22,130     ","20,895     ","1,235     ",5.6     
CN4847500000000,48,475,"Ward County, TX",2016,,"5,385     ","5,078     ",307     ,5.7     
CN4847700000000,48,477,"Washington County, TX",2016,,"15,054     ","14,290     ",764     ,5.1     
CN4847900000000,48,479,"Webb County, TX",2016,,"113,642     ","108,086     ","5,556     ",4.9     
CN4848100000000,48,481,"Wharton County, TX",2016,,"21,033     ","19,976     ","1,057     ",5.0     
CN4848300000000,48,483,"Wheeler County, TX",2016,,"2,477     ","2,360     ",117     ,4.7     
CN4848500000000,48,485,"Wichita County, TX",2016,,"55,367     ","52,960     ","2,407     ",4.3     
CN4848700000000,48,487,"Wilbarger County, TX",2016,,"5,039     ","4,802     ",237     ,4.7     
CN4848900000000,48,489,"Willacy County, TX",2016,,"6,489     ","5,695     ",794     ,12.2     
CN4849100000000,48,491,"Williamson County, TX",2016,,"278,109     ","268,782     ","9,327     ",3.4     
CN4849300000000,48,493,"Wilson County, TX",2016,,"23,708     ","22,782     ",926     ,3.9     
CN4849500000000,48,495,"Winkler County, TX",2016,,"3,064     ","2,828     ",236     ,7.7     
CN4849700000000,48,497,"Wise County, TX",2016,,"29,372     ","27,985     ","1,387     ",4.7     
CN4849900000000,48,499,"Wood County, TX",2016,,"17,209     ","16,305     ",904     ,5.3     
CN4850100000000,48,501,"Yoakum County, TX",2016,,"3,753     ","3,574     ",179     ,4.8     
CN4850300000000,48,503,"Young County, TX",2016,,"8,293     ","7,930     ",363     ,4.4     
CN4850500000000,48,505,"Zapata County, TX",2016,,"5,197     ","4,638     ",559     ,10.8     
CN4850700000000,48,507,"Zavala County, TX",2016,,"3,878     ","3,340     ",538     ,13.9     
CN4900100000000,49,001,"Beaver County, UT",2016,,"3,088     ","2,936     ",152     ,4.9     
CN4900300000000,49,003,"Box Elder County, UT",2016,,"24,779     ","23,916     ",863     ,3.5     
CN4900500000000,49,005,"Cache County, UT",2016,,"61,470     ","59,597     ","1,873     ",3.0     
CN4900700000000,49,007,"Carbon County, UT",2016,,"8,366     ","7,869     ",497     ,5.9     
CN4900900000000,49,009,"Daggett County, UT",2016,,465     ,441     ,24     ,5.2     
CN4901100000000,49,011,"Davis County, UT",2016,,"164,977     ","159,781     ","5,196     ",3.1     
CN4901300000000,49,013,"Duchesne County, UT",2016,,"8,143     ","7,421     ",722     ,8.9     
CN4901500000000,49,015,"Emery County, UT",2016,,"4,282     ","4,014     ",268     ,6.3     
CN4901700000000,49,017,"Garfield County, UT",2016,,"2,806     ","2,571     ",235     ,8.4     
CN4901900000000,49,019,"Grand County, UT",2016,,"5,748     ","5,411     ",337     ,5.9     
CN4902100000000,49,021,"Iron County, UT",2016,,"21,549     ","20,612     ",937     ,4.3     
CN4902300000000,49,023,"Juab County, UT",2016,,"5,238     ","5,048     ",190     ,3.6     
CN4902500000000,49,025,"Kane County, UT",2016,,"3,707     ","3,566     ",141     ,3.8     
CN4902700000000,49,027,"Millard County, UT",2016,,"6,236     ","6,029     ",207     ,3.3     
CN4902900000000,49,029,"Morgan County, UT",2016,,"5,162     ","5,009     ",153     ,3.0     
CN4903100000000,49,031,"Piute County, UT",2016,,460     ,433     ,27     ,5.9     
CN4903300000000,49,033,"Rich County, UT",2016,,"1,100     ","1,065     ",35     ,3.2     
CN4903500000000,49,035,"Salt Lake County, UT",2016,,"603,897     ","584,758     ","19,139     ",3.2     
CN4903700000000,49,037,"San Juan County, UT",2016,,"5,764     ","5,299     ",465     ,8.1     
CN4903900000000,49,039,"Sanpete County, UT",2016,,"11,843     ","11,373     ",470     ,4.0     
CN4904100000000,49,041,"Sevier County, UT",2016,,"9,625     ","9,204     ",421     ,4.4     
CN4904300000000,49,043,"Summit County, UT",2016,,"23,964     ","23,212     ",752     ,3.1     
CN4904500000000,49,045,"Tooele County, UT",2016,,"30,948     ","29,773     ","1,175     ",3.8     
CN4904700000000,49,047,"Uintah County, UT",2016,,"14,184     ","12,864     ","1,320     ",9.3     
CN4904900000000,49,049,"Utah County, UT",2016,,"279,993     ","271,355     ","8,638     ",3.1     
CN4905100000000,49,051,"Wasatch County, UT",2016,,"13,955     ","13,484     ",471     ,3.4     
CN4905300000000,49,053,"Washington County, UT",2016,,"67,517     ","64,995     ","2,522     ",3.7     
CN4905500000000,49,055,"Wayne County, UT",2016,,"1,432     ","1,321     ",111     ,7.8     
CN4905700000000,49,057,"Weber County, UT",2016,,"120,584     ","115,956     ","4,628     ",3.8     
CN5000100000000,50,001,"Addison County, VT",2016,,"20,846     ","20,224     ",622     ,3.0     
CN5000300000000,50,003,"Bennington County, VT",2016,,"18,439     ","17,743     ",696     ,3.8     
CN5000500000000,50,005,"Caledonia County, VT",2016,,"14,896     ","14,274     ",622     ,4.2     
CN5000700000000,50,007,"Chittenden County, VT",2016,,"95,181     ","92,791     ","2,390     ",2.5     
CN5000900000000,50,009,"Essex County, VT",2016,,"2,701     ","2,565     ",136     ,5.0     
CN5001100000000,50,011,"Franklin County, VT",2016,,"27,346     ","26,494     ",852     ,3.1     
CN5001300000000,50,013,"Grand Isle County, VT",2016,,"3,974     ","3,825     ",149     ,3.7     
CN5001500000000,50,015,"Lamoille County, VT",2016,,"13,913     ","13,324     ",589     ,4.2     
CN5001700000000,50,017,"Orange County, VT",2016,,"15,891     ","15,396     ",495     ,3.1     
CN5001900000000,50,019,"Orleans County, VT",2016,,"13,531     ","12,820     ",711     ,5.3     
CN5002100000000,50,021,"Rutland County, VT",2016,,"31,448     ","30,256     ","1,192     ",3.8     
CN5002300000000,50,023,"Washington County, VT",2016,,"33,887     ","32,804     ","1,083     ",3.2     
CN5002500000000,50,025,"Windham County, VT",2016,,"23,207     ","22,434     ",773     ,3.3     
CN5002700000000,50,027,"Windsor County, VT",2016,,"29,316     ","28,454     ",862     ,2.9     
CN5100100000000,51,001,"Accomack County, VA",2016,,"15,779     ","15,002     ",777     ,4.9     
CN5100300000000,51,003,"Albemarle County, VA",2016,,"54,377     ","52,429     ","1,948     ",3.6     
CN5100500000000,51,005,"Alleghany County, VA",2016,,"6,924     ","6,568     ",356     ,5.1     
CN5100700000000,51,007,"Amelia County, VA",2016,,"6,190     ","5,924     ",266     ,4.3     
CN5100900000000,51,009,"Amherst County, VA",2016,,"14,970     ","14,309     ",661     ,4.4     
CN5101100000000,51,011,"Appomattox County, VA",2016,,"6,988     ","6,658     ",330     ,4.7     
CN5101300000000,51,013,"Arlington County, VA",2016,,"146,166     ","142,308     ","3,858     ",2.6     
CN5101500000000,51,015,"Augusta County, VA",2016,,"36,792     ","35,433     ","1,359     ",3.7     
CN5101700000000,51,017,"Bath County, VA",2016,,"2,492     ","2,399     ",93     ,3.7     
CN5101900000000,51,019,"Bedford County, VA",2016,,"37,909     ","36,346     ","1,563     ",4.1     
CN5102100000000,51,021,"Bland County, VA",2016,,"2,736     ","2,591     ",145     ,5.3     
CN5102300000000,51,023,"Botetourt County, VA",2016,,"17,325     ","16,690     ",635     ,3.7     
CN5102500000000,51,025,"Brunswick County, VA",2016,,"6,202     ","5,830     ",372     ,6.0     
CN5102700000000,51,027,"Buchanan County, VA",2016,,"6,853     ","6,113     ",740     ,10.8     
CN5102900000000,51,029,"Buckingham County, VA",2016,,"6,258     ","5,916     ",342     ,5.5     
CN5103100000000,51,031,"Campbell County, VA",2016,,"25,904     ","24,745     ","1,159     ",4.5     
CN5103300000000,51,033,"Caroline County, VA",2016,,"14,836     ","14,169     ",667     ,4.5     
CN5103500000000,51,035,"Carroll County, VA",2016,,"12,944     ","12,273     ",671     ,5.2     
CN5103600000000,51,036,"Charles City County, VA",2016,,"3,715     ","3,544     ",171     ,4.6     
CN5103700000000,51,037,"Charlotte County, VA",2016,,"5,246     ","4,981     ",265     ,5.1     
CN5104100000000,51,041,"Chesterfield County, VA",2016,,"180,468     ","173,436     ","7,032     ",3.9     
CN5104300000000,51,043,"Clarke County, VA",2016,,"7,423     ","7,156     ",267     ,3.6     
CN5104500000000,51,045,"Craig County, VA",2016,,"2,347     ","2,234     ",113     ,4.8     
CN5104700000000,51,047,"Culpeper County, VA",2016,,"23,415     ","22,498     ",917     ,3.9     
CN5104900000000,51,049,"Cumberland County, VA",2016,,"4,597     ","4,383     ",214     ,4.7     
CN5105100000000,51,051,"Dickenson County, VA",2016,,"4,570     ","4,112     ",458     ,10.0     
CN5105300000000,51,053,"Dinwiddie County, VA",2016,,"13,427     ","12,766     ",661     ,4.9     
CN5105700000000,51,057,"Essex County, VA",2016,,"5,517     ","5,247     ",270     ,4.9     
CN5105900000000,51,059,"Fairfax County, VA",2016,,"615,851     ","595,796     ","20,055     ",3.3     
CN5106100000000,51,061,"Fauquier County, VA",2016,,"35,872     ","34,611     ","1,261     ",3.5     
CN5106300000000,51,063,"Floyd County, VA",2016,,"8,178     ","7,842     ",336     ,4.1     
CN5106500000000,51,065,"Fluvanna County, VA",2016,,"13,162     ","12,715     ",447     ,3.4     
CN5106700000000,51,067,"Franklin County, VA",2016,,"26,330     ","25,190     ","1,140     ",4.3     
CN5106900000000,51,069,"Frederick County, VA",2016,,"45,273     ","43,674     ","1,599     ",3.5     
CN5107100000000,51,071,"Giles County, VA",2016,,"7,931     ","7,501     ",430     ,5.4     
CN5107300000000,51,073,"Gloucester County, VA",2016,,"19,063     ","18,359     ",704     ,3.7     
CN5107500000000,51,075,"Goochland County, VA",2016,,"10,815     ","10,403     ",412     ,3.8     
CN5107700000000,51,077,"Grayson County, VA",2016,,"7,013     ","6,651     ",362     ,5.2     
CN5107900000000,51,079,"Greene County, VA",2016,,"9,918     ","9,590     ",328     ,3.3     
CN5108100000000,51,081,"Greensville County, VA",2016,,"4,202     ","3,987     ",215     ,5.1     
