LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN1301500000000,13,015,"Bartow County, GA",2015,,"46,858     ","44,103     ","2,755     ",5.9     
CN1301700000000,13,017,"Ben Hill County, GA",2015,,"5,477     ","4,984     ",493     ,9.0     
CN1301900000000,13,019,"Berrien County, GA",2015,,"7,045     ","6,540     ",505     ,7.2     
CN1302100000000,13,021,"Bibb County, GA",2015,,"67,932     ","63,413     ","4,519     ",6.7     
CN1302300000000,13,023,"Bleckley County, GA",2015,,"4,372     ","3,999     ",373     ,8.5     
CN1302500000000,13,025,"Brantley County, GA",2015,,"6,905     ","6,391     ",514     ,7.4     
CN1302700000000,13,027,"Brooks County, GA",2015,,"6,886     ","6,467     ",419     ,6.1     
CN1302900000000,13,029,"Bryan County, GA",2015,,"16,149     ","15,301     ",848     ,5.3     
CN1303100000000,13,031,"Bulloch County, GA",2015,,"34,740     ","32,636     ","2,104     ",6.1     
CN1303300000000,13,033,"Burke County, GA",2015,,"9,131     ","8,390     ",741     ,8.1     
CN1303500000000,13,035,"Butts County, GA",2015,,"10,126     ","9,454     ",672     ,6.6     
CN1303700000000,13,037,"Calhoun County, GA",2015,,"2,129     ","1,997     ",132     ,6.2     
CN1303900000000,13,039,"Camden County, GA",2015,,"22,305     ","21,068     ","1,237     ",5.5     
CN1304300000000,13,043,"Candler County, GA",2015,,"4,967     ","4,685     ",282     ,5.7     
CN1304500000000,13,045,"Carroll County, GA",2015,,"51,792     ","48,314     ","3,478     ",6.7     
CN1304700000000,13,047,"Catoosa County, GA",2015,,"31,376     ","29,738     ","1,638     ",5.2     
CN1304900000000,13,049,"Charlton County, GA",2015,,"4,768     ","4,463     ",305     ,6.4     
CN1305100000000,13,051,"Chatham County, GA",2015,,"133,266     ","125,482     ","7,784     ",5.8     
CN1305300000000,13,053,"Chattahoochee County, GA",2015,,"2,110     ","1,925     ",185     ,8.8     
CN1305500000000,13,055,"Chattooga County, GA",2015,,"10,553     ","9,902     ",651     ,6.2     
CN1305700000000,13,057,"Cherokee County, GA",2015,,"120,360     ","114,736     ","5,624     ",4.7     
CN1305900000000,13,059,"Clarke County, GA",2015,,"57,140     ","53,664     ","3,476     ",6.1     
CN1306100000000,13,061,"Clay County, GA",2015,,859     ,758     ,101     ,11.8     
CN1306300000000,13,063,"Clayton County, GA",2015,,"126,392     ","116,765     ","9,627     ",7.6     
CN1306500000000,13,065,"Clinch County, GA",2015,,"2,774     ","2,579     ",195     ,7.0     
CN1306700000000,13,067,"Cobb County, GA",2015,,"398,319     ","378,139     ","20,180     ",5.1     
CN1306900000000,13,069,"Coffee County, GA",2015,,"17,291     ","16,129     ","1,162     ",6.7     
CN1307100000000,13,071,"Colquitt County, GA",2015,,"20,053     ","18,773     ","1,280     ",6.4     
CN1307300000000,13,073,"Columbia County, GA",2015,,"68,650     ","65,209     ","3,441     ",5.0     
CN1307500000000,13,075,"Cook County, GA",2015,,"7,287     ","6,801     ",486     ,6.7     
CN1307700000000,13,077,"Coweta County, GA",2015,,"67,859     ","64,257     ","3,602     ",5.3     
CN1307900000000,13,079,"Crawford County, GA",2015,,"5,576     ","5,225     ",351     ,6.3     
CN1308100000000,13,081,"Crisp County, GA",2015,,"9,426     ","8,781     ",645     ,6.8     
CN1308300000000,13,083,"Dade County, GA",2015,,"7,853     ","7,423     ",430     ,5.5     
CN1308500000000,13,085,"Dawson County, GA",2015,,"10,945     ","10,387     ",558     ,5.1     
CN1308700000000,13,087,"Decatur County, GA",2015,,"11,394     ","10,620     ",774     ,6.8     
CN1308900000000,13,089,"DeKalb County, GA",2015,,"373,115     ","350,620     ","22,495     ",6.0     
CN1309100000000,13,091,"Dodge County, GA",2015,,"6,957     ","6,374     ",583     ,8.4     
CN1309300000000,13,093,"Dooly County, GA",2015,,"4,759     ","4,400     ",359     ,7.5     
CN1309500000000,13,095,"Dougherty County, GA",2015,,"37,879     ","34,958     ","2,921     ",7.7     
CN1309700000000,13,097,"Douglas County, GA",2015,,"68,340     ","64,014     ","4,326     ",6.3     
CN1309900000000,13,099,"Early County, GA",2015,,"4,358     ","4,056     ",302     ,6.9     
CN1310100000000,13,101,"Echols County, GA",2015,,"1,866     ","1,779     ",87     ,4.7     
CN1310300000000,13,103,"Effingham County, GA",2015,,"27,172     ","25,783     ","1,389     ",5.1     
CN1310500000000,13,105,"Elbert County, GA",2015,,"7,613     ","7,048     ",565     ,7.4     
CN1310700000000,13,107,"Emanuel County, GA",2015,,"8,317     ","7,590     ",727     ,8.7     
CN1310900000000,13,109,"Evans County, GA",2015,,"4,663     ","4,403     ",260     ,5.6     
CN1311100000000,13,111,"Fannin County, GA",2015,,"10,115     ","9,489     ",626     ,6.2     
CN1311300000000,13,113,"Fayette County, GA",2015,,"54,164     ","51,358     ","2,806     ",5.2     
CN1311500000000,13,115,"Floyd County, GA",2015,,"42,982     ","40,115     ","2,867     ",6.7     
CN1311700000000,13,117,"Forsyth County, GA",2015,,"104,421     ","99,689     ","4,732     ",4.5     
CN1311900000000,13,119,"Franklin County, GA",2015,,"9,287     ","8,704     ",583     ,6.3     
CN1312100000000,13,121,"Fulton County, GA",2015,,"514,749     ","483,972     ","30,777     ",6.0     
CN1312300000000,13,123,"Gilmer County, GA",2015,,"11,723     ","11,016     ",707     ,6.0     
CN1312500000000,13,125,"Glascock County, GA",2015,,"1,234     ","1,152     ",82     ,6.6     
CN1312700000000,13,127,"Glynn County, GA",2015,,"37,695     ","35,408     ","2,287     ",6.1     
CN1312900000000,13,129,"Gordon County, GA",2015,,"26,154     ","24,611     ","1,543     ",5.9     
CN1313100000000,13,131,"Grady County, GA",2015,,"10,422     ","9,796     ",626     ,6.0     
CN1313300000000,13,133,"Greene County, GA",2015,,"6,827     ","6,376     ",451     ,6.6     
CN1313500000000,13,135,"Gwinnett County, GA",2015,,"452,452     ","429,027     ","23,425     ",5.2     
CN1313700000000,13,137,"Habersham County, GA",2015,,"18,818     ","17,743     ","1,075     ",5.7     
